"@timestamp","_index","agent.id","agent.ip","agent.name","data.dstuser","data.srcip","data.srcport","decoder.name","decoder.parent","full_log",id,"input.type",location,"manager.name","predecoder.program_name","predecoder.timestamp","rule.description","rule.firedtimes","rule.gdpr","rule.gpg13","rule.groups","rule.hipaa","rule.id","rule.level","rule.mail","rule.mitre.id","rule.mitre.tactic","rule.mitre.technique","rule.nist_800_53","rule.pci_dss","rule.tsc",timestamp
"Feb 19, 2025 @ 09:45:12.065","wazuh-archives-4.x-2025.02.19",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",55346,sshd,sshd,"2025-02-19T09:45:12.025602+05:00 wazuh-VirtualBox sshd[39523]: Accepted password for wazuh from 10.10.90.105 port 55346 ssh2","1739940312.84061",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:45:12.025602+05:00","sshd: authentication success.",51,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:45:12.065"
"Feb 19, 2025 @ 09:45:10.505","wazuh-archives-4.x-2025.02.19",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50140,sshd,sshd,"2025-02-19T09:45:09.403878+05:00 akhtar-VirtualBox sshd[7258]: Accepted password for akhtar from 10.10.90.75 port 50140 ssh2","1739940310.83583",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:45:09.403878+05:00","sshd: authentication success.",50,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:45:10.505"
"Feb 19, 2025 @ 09:43:17.588","wazuh-archives-4.x-2025.02.19",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",48962,sshd,sshd,"2025-02-19T09:43:16.541428+05:00 shakir-hussain-VirtualBox sshd[27296]: Accepted password for shakir-hussain from 10.10.90.111 port 48962 ssh2","1739940197.82104",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:43:16.541428+05:00","sshd: authentication success.",49,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:43:17.588"
"Feb 19, 2025 @ 09:42:08.937","wazuh-archives-4.x-2025.02.19",094,"10.10.90.111",FYP,FYP,"10.10.90.113",38024,sshd,sshd,"2025-02-19T04:42:08.676482+00:00 FYP sshd[27274]: Accepted password for FYP from 10.10.90.113 port 38024 ssh2","1739940128.81171",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T04:42:08.676482+00:00","sshd: authentication success.",48,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:42:08.937"
"Feb 19, 2025 @ 09:41:38.682","wazuh-archives-4.x-2025.02.19",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50131,sshd,sshd,"2025-02-19T09:41:37.041479+05:00 akhtar-VirtualBox sshd[7183]: Accepted password for akhtar from 10.10.90.75 port 50131 ssh2","1739940098.80211",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:41:37.041479+05:00","sshd: authentication success.",47,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:41:38.682"
"Feb 19, 2025 @ 09:41:37.301","wazuh-archives-4.x-2025.02.19",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",34106,sshd,sshd,"2025-02-19T09:41:36.879656+05:00 wazuh-VirtualBox sshd[39406]: Accepted password for wazuh from 10.10.90.105 port 34106 ssh2","1739940097.79735",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:41:36.879656+05:00","sshd: authentication success.",46,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:41:37.301"
"Feb 19, 2025 @ 09:39:42.879","wazuh-archives-4.x-2025.02.19",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",46210,sshd,sshd,"2025-02-19T09:39:42.362226+05:00 shakir-hussain-VirtualBox sshd[27200]: Accepted password for shakir-hussain from 10.10.90.111 port 46210 ssh2","1739939982.78256",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:39:42.362226+05:00","sshd: authentication success.",45,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:39:42.879"
"Feb 19, 2025 @ 09:38:34.635","wazuh-archives-4.x-2025.02.19",094,"10.10.90.111",FYP,FYP,"10.10.90.113",55236,sshd,sshd,"2025-02-19T04:38:34.257189+00:00 FYP sshd[27198]: Accepted password for FYP from 10.10.90.113 port 55236 ssh2","1739939914.77323",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T04:38:34.257189+00:00","sshd: authentication success.",44,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:38:34.635"
"Feb 19, 2025 @ 09:38:04.765","wazuh-archives-4.x-2025.02.19",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50120,sshd,sshd,"2025-02-19T09:38:04.670364+05:00 akhtar-VirtualBox sshd[7054]: Accepted password for akhtar from 10.10.90.75 port 50120 ssh2","1739939884.76845",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:38:04.670364+05:00","sshd: authentication success.",43,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:38:04.765"
"Feb 19, 2025 @ 09:38:02.699","wazuh-archives-4.x-2025.02.19",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",43950,sshd,sshd,"2025-02-19T09:38:02.178229+05:00 wazuh-VirtualBox sshd[39299]: Accepted password for wazuh from 10.10.90.105 port 43950 ssh2","1739939882.75371",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:38:02.178229+05:00","sshd: authentication success.",42,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:38:02.699"
"Feb 19, 2025 @ 09:36:09.998","wazuh-archives-4.x-2025.02.19",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",44260,sshd,sshd,"2025-02-19T09:36:09.774116+05:00 shakir-hussain-VirtualBox sshd[27135]: Accepted password for shakir-hussain from 10.10.90.111 port 44260 ssh2","1739939769.74408",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:36:09.774116+05:00","sshd: authentication success.",41,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:36:09.998"
"Feb 19, 2025 @ 09:35:00.308","wazuh-archives-4.x-2025.02.19",094,"10.10.90.111",FYP,FYP,"10.10.90.113",56682,sshd,sshd,"2025-02-19T04:34:59.859821+00:00 FYP sshd[27110]: Accepted password for FYP from 10.10.90.113 port 56682 ssh2","1739939700.73950",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T04:34:59.859821+00:00","sshd: authentication success.",40,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:35:00.308"
"Feb 19, 2025 @ 09:34:33.244","wazuh-archives-4.x-2025.02.19",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50108,sshd,sshd,"2025-02-19T09:34:32.256653+05:00 akhtar-VirtualBox sshd[6965]: Accepted password for akhtar from 10.10.90.75 port 50108 ssh2","1739939673.72997",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:34:32.256653+05:00","sshd: authentication success.",39,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:34:33.244"
"Feb 19, 2025 @ 09:34:28.031","wazuh-archives-4.x-2025.02.19",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",36894,sshd,sshd,"2025-02-19T09:34:27.252186+05:00 wazuh-VirtualBox sshd[39212]: Accepted password for wazuh from 10.10.90.105 port 36894 ssh2","1739939668.71523",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:34:27.252186+05:00","sshd: authentication success.",38,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:34:28.031"
"Feb 19, 2025 @ 09:32:38.045","wazuh-archives-4.x-2025.02.19",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",33672,sshd,sshd,"2025-02-19T09:32:36.485696+05:00 shakir-hussain-VirtualBox sshd[27057]: Accepted password for shakir-hussain from 10.10.90.111 port 33672 ssh2","1739939558.71010",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:32:36.485696+05:00","sshd: authentication success.",37,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:32:38.045"
"Feb 19, 2025 @ 09:31:25.623","wazuh-archives-4.x-2025.02.19",094,"10.10.90.111",FYP,FYP,"10.10.90.113",36338,sshd,sshd,"2025-02-19T04:31:24.927124+00:00 FYP sshd[27032]: Accepted password for FYP from 10.10.90.113 port 36338 ssh2","1739939485.69627",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T04:31:24.927124+00:00","sshd: authentication success.",36,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:31:25.623"
"Feb 19, 2025 @ 09:31:00.101","wazuh-archives-4.x-2025.02.19",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50052,sshd,sshd,"2025-02-19T09:30:59.873693+05:00 akhtar-VirtualBox sshd[6884]: Accepted password for akhtar from 10.10.90.75 port 50052 ssh2","1739939460.69149",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:30:59.873693+05:00","sshd: authentication success.",35,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:31:00.101"
"Feb 19, 2025 @ 09:30:53.342","wazuh-archives-4.x-2025.02.19",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",56692,sshd,sshd,"2025-02-19T09:30:52.539247+05:00 wazuh-VirtualBox sshd[39105]: Accepted password for wazuh from 10.10.90.105 port 56692 ssh2","1739939453.67675",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:30:52.539247+05:00","sshd: authentication success.",34,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:30:53.342"
"Feb 19, 2025 @ 09:29:03.955","wazuh-archives-4.x-2025.02.19",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",52020,sshd,sshd,"2025-02-19T09:29:03.284042+05:00 shakir-hussain-VirtualBox sshd[26975]: Accepted password for shakir-hussain from 10.10.90.111 port 52020 ssh2","1739939343.67162",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:29:03.284042+05:00","sshd: authentication success.",33,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:29:03.955"
"Feb 19, 2025 @ 09:27:51.294","wazuh-archives-4.x-2025.02.19",094,"10.10.90.111",FYP,FYP,"10.10.90.113",38386,sshd,sshd,"2025-02-19T04:27:50.107173+00:00 FYP sshd[26944]: Accepted password for FYP from 10.10.90.113 port 38386 ssh2","1739939271.66254",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T04:27:50.107173+00:00","sshd: authentication success.",32,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:27:51.294"
"Feb 19, 2025 @ 09:27:27.465","wazuh-archives-4.x-2025.02.19",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50041,sshd,sshd,"2025-02-19T09:27:27.317730+05:00 akhtar-VirtualBox sshd[6817]: Accepted password for akhtar from 10.10.90.75 port 50041 ssh2","1739939247.65301",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:27:27.317730+05:00","sshd: authentication success.",31,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:27:27.465"
"Feb 19, 2025 @ 09:27:18.634","wazuh-archives-4.x-2025.02.19",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",56408,sshd,sshd,"2025-02-19T09:27:17.833375+05:00 wazuh-VirtualBox sshd[39012]: Accepted password for wazuh from 10.10.90.105 port 56408 ssh2","1739939238.64343",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:27:17.833375+05:00","sshd: authentication success.",30,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:27:18.634"
"Feb 19, 2025 @ 09:25:30.735","wazuh-archives-4.x-2025.02.19",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",49468,sshd,sshd,"2025-02-19T09:25:30.102686+05:00 shakir-hussain-VirtualBox sshd[26905]: Accepted password for shakir-hussain from 10.10.90.111 port 49468 ssh2","1739939130.63314",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:25:30.102686+05:00","sshd: authentication success.",29,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:25:30.735"
"Feb 19, 2025 @ 09:24:15.570","wazuh-archives-4.x-2025.02.19",094,"10.10.90.111",FYP,FYP,"10.10.90.113",51358,sshd,sshd,"2025-02-19T04:24:15.424452+00:00 FYP sshd[26857]: Accepted password for FYP from 10.10.90.113 port 51358 ssh2","1739939055.62406",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T04:24:15.424452+00:00","sshd: authentication success.",28,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:24:15.570"
"Feb 19, 2025 @ 09:23:55.215","wazuh-archives-4.x-2025.02.19",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50032,sshd,sshd,"2025-02-19T09:23:54.907802+05:00 akhtar-VirtualBox sshd[6746]: Accepted password for akhtar from 10.10.90.75 port 50032 ssh2","1739939035.60977",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:23:54.907802+05:00","sshd: authentication success.",27,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:23:55.215"
"Feb 19, 2025 @ 09:23:43.990","wazuh-archives-4.x-2025.02.19",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",46350,sshd,sshd,"2025-02-19T09:23:42.995486+05:00 wazuh-VirtualBox sshd[38914]: Accepted password for wazuh from 10.10.90.105 port 46350 ssh2","1739939023.59979",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:23:42.995486+05:00","sshd: authentication success.",26,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:23:43.990"
"Feb 19, 2025 @ 09:21:57.872","wazuh-archives-4.x-2025.02.19",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",33230,sshd,sshd,"2025-02-19T09:21:57.323146+05:00 shakir-hussain-VirtualBox sshd[26821]: Accepted password for shakir-hussain from 10.10.90.111 port 33230 ssh2","1739938917.59466",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:21:57.323146+05:00","sshd: authentication success.",25,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:21:57.872"
"Feb 19, 2025 @ 09:20:41.267","wazuh-archives-4.x-2025.02.19",094,"10.10.90.111",FYP,FYP,"10.10.90.113",52202,sshd,sshd,"2025-02-19T04:20:40.715609+00:00 FYP sshd[26781]: Accepted password for FYP from 10.10.90.113 port 52202 ssh2","1739938841.58558",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T04:20:40.715609+00:00","sshd: authentication success.",24,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:20:41.267"
"Feb 19, 2025 @ 09:20:22.693","wazuh-archives-4.x-2025.02.19",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50020,sshd,sshd,"2025-02-19T09:20:22.518428+05:00 akhtar-VirtualBox sshd[6674]: Accepted password for akhtar from 10.10.90.75 port 50020 ssh2","1739938822.57605",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:20:22.518428+05:00","sshd: authentication success.",23,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:20:22.693"
"Feb 19, 2025 @ 09:20:09.313","wazuh-archives-4.x-2025.02.19",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",50572,sshd,sshd,"2025-02-19T09:20:08.559464+05:00 wazuh-VirtualBox sshd[38812]: Accepted password for wazuh from 10.10.90.105 port 50572 ssh2","1739938809.56131",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-19T09:20:08.559464+05:00","sshd: authentication success.",22,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 19, 2025 @ 09:20:09.313"
